Date,StoreID,ProductID,ProductName,Category,SubCategory,City,Region,Price,DiscountPct,PromotionFlag,CompetitionPrice,Season,HolidayFlag,HolidayName,AdSpend,DailySalesQty,UnemploymentRate,Inflation,Temperature,Precipitation,MedianIncome,CompetitorStoresNearby
07/29/2028,S045,P2037,T-Shirt Basic 2037,T-Shirt,Basic,Mumbai,South,1008,10,1,1127,Winter,0,Festival,2071,757,8.169574570261137,3.4064444347784315,17.391341692961944,0,48772,17
07/30/2028,S050,P2038,T-Shirt Basic 2038,T-Shirt,Basic,Bhubaneswar,North,1572,5,0,1376,Summer,0,,4849,311,6.234040493201326,5.81564843661336,11.100955094571773,5,41426,0
07/31/2028,S028,P2039,T-Shirt Basic 2039,T-Shirt,Basic,Delhi,East,1879,0,0,2142,Autumn,0,NewYear,1218,707,7.8480211971556555,4.20350762077263,32.76387963801386,3,32301,18
08/01/2028,S021,P2040,T-Shirt Basic 2040,T-Shirt,Basic,Bhubaneswar,North,669,10,0,822,Spring,0,Christmas,4887,979,4.9265027462329485,6.9484211139612775,34.40343493969562,6,47028,5
08/02/2028,S043,P2041,T-Shirt Basic 2041,T-Shirt,Basic,Chennai,West,1980,0,0,1880,Autumn,0,Festival,1079,697,6.641600507660906,3.406886499288108,18.150564209319334,9,30260,18
08/03/2028,S047,P2042,T-Shirt Basic 2042,T-Shirt,Basic,Bhubaneswar,West,1115,0,0,1121,Winter,0,Festival,2410,934,8.747578932452774,7.689706730202817,29.52023724456798,7,49653,2
08/04/2028,S046,P2043,T-Shirt Basic 2043,T-Shirt,Basic,Mumbai,South,1733,0,0,1602,Spring,0,NewYear,4399,539,4.114846093848034,7.749879450486544,21.327187925441322,0,48550,7
08/05/2028,S030,P2044,T-Shirt Basic 2044,T-Shirt,Basic,Bhubaneswar,East,1349,0,0,1520,Autumn,0,NewYear,290,33,5.091244279698261,7.124950676923927,23.67684236867329,1,39477,13
08/06/2028,S006,P2045,T-Shirt Basic 2045,T-Shirt,Basic,Mumbai,North,1191,5,0,1163,Autumn,0,NewYear,2090,50,4.120723342480919,3.818050240215893,30.919048115810263,8,33592,9
08/07/2028,S007,P2046,T-Shirt Basic 2046,T-Shirt,Basic,Delhi,North,761,10,0,905,Summer,0,Festival,1623,355,4.039357262211409,6.205878750044637,15.880896995675316,2,34841,6
08/08/2028,S013,P2047,T-Shirt Basic 2047,T-Shirt,Basic,Kolkata,South,1055,5,0,1066,Summer,0,NewYear,1914,538,6.509015081618697,6.373209844013168,17.414337901160344,8,34723,0
08/09/2028,S036,P2048,T-Shirt Basic 2048,T-Shirt,Basic,Mumbai,East,1592,20,0,1727,Spring,0,,3053,787,6.881070138683683,5.124983915015992,20.324406866150206,9,39754,18
08/10/2028,S015,P2049,T-Shirt Basic 2049,T-Shirt,Basic,Kolkata,West,1835,10,0,1966,Summer,0,Christmas,2954,334,7.568100602455091,4.322095217114869,12.985566595974529,6,34698,18
08/11/2028,S029,P2050,T-Shirt Basic 2050,T-Shirt,Basic,Mumbai,East,594,10,0,676,Spring,0,,962,556,6.101984438037087,3.4307148945589008,17.0769686206402,4,37922,4
08/12/2028,S029,P2051,T-Shirt Basic 2051,T-Shirt,Basic,Kolkata,North,1174,5,0,1470,Summer,0,,1179,798,6.488933425041349,4.437174866167567,20.88703387840406,6,31117,11
08/13/2028,S026,P2052,T-Shirt Basic 2052,T-Shirt,Basic,Mumbai,South,1590,5,1,1480,Summer,0,,578,906,6.704901675365705,5.174838724010229,33.52060336279877,5,36418,15
08/14/2028,S003,P2053,T-Shirt Basic 2053,T-Shirt,Basic,Mumbai,East,1039,10,0,1290,Autumn,0,Festival,2590,307,5.889163633309216,6.059505367650398,34.359599674961814,0,48210,7
08/15/2028,S047,P2054,T-Shirt Basic 2054,T-Shirt,Basic,Bhubaneswar,North,1491,20,0,1690,Autumn,0,NewYear,4449,477,7.149641929821812,7.368157689026951,29.951487631380186,7,49569,3
08/16/2028,S035,P2055,T-Shirt Basic 2055,T-Shirt,Basic,Mumbai,East,1290,20,1,1170,Winter,0,Christmas,796,889,6.760638888660327,5.678557212266868,13.936278770862364,2,43571,8
08/17/2028,S028,P2056,T-Shirt Basic 2056,T-Shirt,Basic,Delhi,South,921,10,0,1057,Autumn,0,Christmas,2711,960,5.722410140152681,3.678890765867731,27.367207540784648,4,41980,9
08/18/2028,S009,P2057,T-Shirt Basic 2057,T-Shirt,Basic,Bhubaneswar,North,1447,10,0,1501,Winter,0,NewYear,2300,294,8.88839794083885,6.716774309437032,16.25967915841461,2,45698,18
08/19/2028,S030,P2058,T-Shirt Basic 2058,T-Shirt,Basic,Kolkata,North,945,5,0,1155,Spring,0,,3189,533,8.064204657035118,7.451231884642134,21.006737755319364,3,43095,13
08/20/2028,S008,P2059,T-Shirt Basic 2059,T-Shirt,Basic,Kolkata,South,1671,10,0,1508,Summer,0,Festival,1438,482,6.065222901176044,5.521875313906584,32.66962360207832,1,45896,8
08/21/2028,S030,P2060,T-Shirt Basic 2060,T-Shirt,Basic,Chennai,South,1251,20,1,1200,Autumn,0,,1370,96,5.125132214972946,5.654770549188866,29.5386766552294,5,47698,17
08/22/2028,S041,P2061,T-Shirt Basic 2061,T-Shirt,Basic,Kolkata,East,1833,20,1,1847,Winter,0,Festival,2646,354,6.156924866667271,6.045944004886003,21.5742495564524,2,47775,15
08/23/2028,S036,P2062,T-Shirt Basic 2062,T-Shirt,Basic,Mumbai,North,1133,20,0,1357,Summer,0,Festival,3356,954,8.717869589553118,7.417091288925813,18.586629354135567,1,49484,18
08/24/2028,S026,P2063,T-Shirt Basic 2063,T-Shirt,Basic,Bhubaneswar,South,1056,10,1,1338,Autumn,0,NewYear,3817,605,8.537807398075188,7.886266785999943,30.849279101689667,6,36527,14
08/25/2028,S025,P2064,T-Shirt Basic 2064,T-Shirt,Basic,Mumbai,North,976,20,0,1050,Winter,0,Festival,4392,811,7.49847032824945,6.834916908126029,23.77085783559594,7,49012,3
08/26/2028,S044,P2065,T-Shirt Basic 2065,T-Shirt,Basic,Mumbai,South,1679,5,0,1669,Autumn,0,,3572,513,7.937674477188716,6.234331357959049,23.558021975726337,1,49231,15
08/27/2028,S044,P2066,T-Shirt Basic 2066,T-Shirt,Basic,Bhubaneswar,East,1038,0,1,1204,Autumn,0,NewYear,914,981,5.503709976416875,6.989178746897702,34.52668396515656,8,38402,0
08/28/2028,S047,P2067,T-Shirt Basic 2067,T-Shirt,Basic,Delhi,East,1519,5,0,1543,Autumn,0,Christmas,2471,514,8.43680264389459,6.028311755171452,33.05823847707647,4,40000,14
08/29/2028,S039,P2068,T-Shirt Basic 2068,T-Shirt,Basic,Kolkata,West,1889,20,0,2165,Spring,0,,4309,963,5.97627391503968,6.54806091473141,24.145546276628117,4,34293,7
08/30/2028,S011,P2069,T-Shirt Basic 2069,T-Shirt,Basic,Chennai,East,1885,10,0,1715,Autumn,1,NewYear,3967,614,5.288913008802998,7.883753267435791,26.00101762848871,5,47246,2
08/31/2028,S032,P2070,T-Shirt Basic 2070,T-Shirt,Basic,Mumbai,North,756,20,0,636,Spring,0,Festival,1812,971,6.497580669625114,5.669119659309212,34.940651909289315,3,47696,7
09/01/2028,S017,P2071,T-Shirt Basic 2071,T-Shirt,Basic,Bhubaneswar,East,1515,0,0,1460,Autumn,0,NewYear,1182,450,5.966102882099376,4.885671820914584,28.55041948524421,4,44881,19
09/02/2028,S002,P2072,T-Shirt Basic 2072,T-Shirt,Basic,Mumbai,East,916,10,0,1066,Autumn,1,,1350,827,7.026067214013304,4.4366375224698515,22.20543615917959,4,47101,18
09/03/2028,S020,P2073,T-Shirt Basic 2073,T-Shirt,Basic,Delhi,East,1022,10,0,1167,Summer,0,NewYear,4884,78,6.633018655376843,6.558495003706641,16.44022030037434,1,31654,11
09/04/2028,S049,P2074,T-Shirt Basic 2074,T-Shirt,Basic,Bhubaneswar,South,1989,20,0,2271,Summer,0,Festival,1387,476,6.7166806108208545,6.783883999239903,34.44206489390106,8,39485,3
09/05/2028,S045,P2075,T-Shirt Basic 2075,T-Shirt,Basic,Mumbai,East,504,20,0,407,Autumn,0,NewYear,3640,874,4.295219129958567,6.560408374761943,16.144173156478733,7,42958,17
09/06/2028,S013,P2076,T-Shirt Basic 2076,T-Shirt,Basic,Mumbai,East,730,5,1,848,Winter,0,Festival,784,10,6.492640125172186,6.0139454535563885,33.010748474624606,8,45988,12
09/07/2028,S016,P2077,T-Shirt Basic 2077,T-Shirt,Basic,Delhi,North,946,10,1,1184,Summer,1,NewYear,4904,194,5.166029889045687,6.5410074671189005,12.638803550118896,6,49245,11
09/08/2028,S028,P2078,T-Shirt Basic 2078,T-Shirt,Basic,Bhubaneswar,North,966,10,0,838,Autumn,0,Festival,3445,458,8.134511670149436,6.6669903542652404,10.419051681045543,5,30262,0
09/09/2028,S024,P2079,T-Shirt Basic 2079,T-Shirt,Basic,Mumbai,East,925,0,1,1187,Summer,0,Festival,1458,725,5.52956726110099,5.896665978548889,32.260187005132636,8,35287,4
09/10/2028,S002,P2080,T-Shirt Basic 2080,T-Shirt,Basic,Bhubaneswar,East,1622,20,0,1770,Winter,0,Christmas,4461,243,6.91670027614742,6.338352247092873,22.17280373815216,9,48463,10
09/11/2028,S042,P2081,T-Shirt Basic 2081,T-Shirt,Basic,Delhi,South,1741,20,1,1622,Summer,0,,3451,289,6.092330413240095,5.967546053751439,28.70884132599425,9,33401,5
09/12/2028,S038,P2082,T-Shirt Basic 2082,T-Shirt,Basic,Chennai,South,819,10,0,757,Spring,0,Christmas,3640,140,4.858365544106815,4.0734022590722345,14.991560200810866,3,42797,4
09/13/2028,S046,P2083,T-Shirt Basic 2083,T-Shirt,Basic,Bhubaneswar,West,1982,10,0,2234,Spring,0,Festival,3565,919,8.67753603582201,5.281549556017857,27.345098735599805,0,38185,11
09/14/2028,S014,P2084,T-Shirt Basic 2084,T-Shirt,Basic,Mumbai,East,632,10,0,562,Autumn,0,Christmas,2074,135,7.0518903971253835,5.520680295375562,29.478190934584276,2,38686,5
09/15/2028,S019,P2085,T-Shirt Basic 2085,T-Shirt,Basic,Kolkata,South,659,0,1,746,Spring,0,Festival,3185,567,7.112843841573021,7.139000212605419,14.30324182622988,6,44092,13
09/16/2028,S019,P2086,T-Shirt Basic 2086,T-Shirt,Basic,Mumbai,West,926,5,0,878,Winter,0,Festival,4325,540,4.130213627101074,5.0902854403937345,34.10148970749731,5,46820,0
09/17/2028,S035,P2087,T-Shirt Basic 2087,T-Shirt,Basic,Chennai,North,942,5,0,924,Autumn,0,Festival,4862,100,7.7889301423995665,4.937712745797045,15.641393154611407,6,30474,14
09/18/2028,S011,P2088,T-Shirt Basic 2088,T-Shirt,Basic,Bhubaneswar,North,1763,0,0,2039,Winter,0,Christmas,3177,381,6.920745086988028,7.433332624379821,29.22990718597149,9,37589,14
09/19/2028,S011,P2089,T-Shirt Basic 2089,T-Shirt,Basic,Mumbai,West,1297,20,0,1203,Autumn,0,,1482,399,5.153459913515411,5.458119593192761,21.958070884236896,2,43801,4
09/20/2028,S031,P2090,T-Shirt Basic 2090,T-Shirt,Basic,Mumbai,South,1194,0,0,1041,Winter,0,Festival,2463,429,6.696819154250986,4.543188173784326,20.16056494692853,5,34987,8
09/21/2028,S050,P2091,T-Shirt Basic 2091,T-Shirt,Basic,Bhubaneswar,North,1353,10,1,1448,Spring,0,NewYear,449,907,7.991936757164542,5.623114449195729,17.59808485307269,8,36044,15
09/22/2028,S011,P2092,T-Shirt Basic 2092,T-Shirt,Basic,Chennai,West,1341,10,1,1449,Spring,0,Festival,4791,850,7.6490844753002065,6.458918876216356,22.142797015000752,6,41099,15
09/23/2028,S032,P2093,T-Shirt Basic 2093,T-Shirt,Basic,Mumbai,North,1776,10,0,1961,Winter,0,,660,143,4.369729559881245,7.96292183226399,33.784324183048845,4,45907,17
09/24/2028,S010,P2094,T-Shirt Basic 2094,T-Shirt,Basic,Kolkata,West,1971,10,0,1815,Winter,0,Christmas,1663,138,4.021986269853977,4.830396338233985,29.096237482031636,0,35698,3
09/25/2028,S041,P2095,T-Shirt Basic 2095,T-Shirt,Basic,Bhubaneswar,North,1607,0,0,1828,Autumn,0,Christmas,2367,809,8.062759315948561,6.658781841191052,28.292307781607896,3,38466,7
09/26/2028,S001,P2096,T-Shirt Basic 2096,T-Shirt,Basic,Delhi,South,689,5,0,863,Summer,0,Christmas,4083,477,5.057971873467509,4.470485072318192,17.485855542360667,2,45317,17
09/27/2028,S029,P2097,T-Shirt Basic 2097,T-Shirt,Basic,Bhubaneswar,North,1872,10,0,1845,Winter,0,Festival,1684,211,5.870921775171878,6.579580664273485,16.225533225957474,7,41878,4
09/28/2028,S041,P2098,T-Shirt Basic 2098,T-Shirt,Basic,Delhi,East,1175,0,0,1111,Summer,0,,3844,142,7.021779106459007,5.115366140704046,22.860232359051288,9,36282,18
09/29/2028,S047,P2099,T-Shirt Basic 2099,T-Shirt,Basic,Chennai,East,982,5,1,1281,Winter,0,NewYear,2441,421,7.663674669976425,5.024916120771712,25.90987943100205,3,37181,9
09/30/2028,S043,P2100,T-Shirt Basic 2100,T-Shirt,Basic,Bhubaneswar,South,1370,10,1,1215,Spring,0,,2615,261,7.8493016877234965,7.533836107116817,21.554783424060012,2,49699,6
10/01/2028,S050,P2101,T-Shirt Basic 2101,T-Shirt,Basic,Chennai,West,640,10,0,724,Summer,0,Festival,870,43,6.982073337753682,3.417631320967549,27.718813941239848,2,34579,17
10/02/2028,S009,P2102,T-Shirt Basic 2102,T-Shirt,Basic,Mumbai,South,1994,10,0,1810,Summer,0,Christmas,2056,967,8.685945730295375,3.757579593063799,14.30606552302794,2,48335,18
10/03/2028,S005,P2103,T-Shirt Basic 2103,T-Shirt,Basic,Chennai,South,1770,20,1,1877,Spring,0,,4707,962,4.9332090168983385,5.197467966851276,12.15850239003634,3,42495,11
10/04/2028,S008,P2104,T-Shirt Basic 2104,T-Shirt,Basic,Bhubaneswar,East,883,10,0,717,Autumn,1,Christmas,2416,486,7.044142202587636,3.9265114966541526,28.223751121967272,3,48173,17
10/05/2028,S045,P2105,T-Shirt Basic 2105,T-Shirt,Basic,Bhubaneswar,South,1162,20,0,1390,Summer,0,Christmas,4286,133,5.922488082988735,5.959075707058529,24.437456215051434,3,40629,14
10/06/2028,S031,P2106,T-Shirt Basic 2106,T-Shirt,Basic,Bhubaneswar,North,853,0,0,854,Summer,0,,2612,126,7.68770884658523,7.247323099547475,17.804403066584996,9,49982,17
10/07/2028,S047,P2107,T-Shirt Basic 2107,T-Shirt,Basic,Mumbai,West,811,10,0,882,Winter,0,Christmas,1214,763,8.524824297949174,7.065579793383482,10.579067964819767,1,48621,7
10/08/2028,S036,P2108,T-Shirt Basic 2108,T-Shirt,Basic,Bhubaneswar,East,1392,5,1,1479,Winter,0,NewYear,2444,667,4.298608762548458,4.786737611472914,34.88861397221969,6,34527,12
10/09/2028,S043,P2109,T-Shirt Basic 2109,T-Shirt,Basic,Bhubaneswar,West,1732,20,1,1905,Autumn,0,NewYear,407,710,4.448849880127955,4.210075680459328,12.050246002665531,0,41404,3
10/10/2028,S002,P2110,T-Shirt Basic 2110,T-Shirt,Basic,Delhi,West,1005,20,0,1190,Autumn,0,Festival,3767,32,6.596179811258118,4.153022032582426,28.62756974823178,3,42536,16
10/11/2028,S017,P2111,T-Shirt Basic 2111,T-Shirt,Basic,Chennai,North,1178,5,0,1363,Summer,0,Festival,251,244,4.880732214429437,7.111843822069488,32.443351489441575,4,43706,7
10/12/2028,S049,P2112,T-Shirt Basic 2112,T-Shirt,Basic,Mumbai,West,1525,20,0,1449,Spring,0,NewYear,4619,677,8.961349541008541,5.480168866889047,28.27824255941694,4,45029,10
10/13/2028,S022,P2113,T-Shirt Basic 2113,T-Shirt,Basic,Bhubaneswar,South,759,0,0,656,Summer,0,Festival,1723,703,5.562509445721711,3.78803542757059,15.737369540456054,6,48112,1
10/14/2028,S047,P2114,T-Shirt Basic 2114,T-Shirt,Basic,Kolkata,North,787,20,1,948,Spring,0,NewYear,2125,99,5.287218918097429,6.111073709480614,28.54093316829565,8,42830,4
10/15/2028,S042,P2115,T-Shirt Basic 2115,T-Shirt,Basic,Bhubaneswar,East,1070,0,0,1069,Autumn,0,Festival,2343,974,5.851825788167769,3.793404338404789,19.5253489512428,8,39166,11
10/16/2028,S011,P2116,T-Shirt Basic 2116,T-Shirt,Basic,Bhubaneswar,East,1457,5,0,1320,Spring,0,Festival,4844,578,8.164942394886367,5.550043454701839,11.549065682511813,9,42197,13
10/17/2028,S032,P2117,T-Shirt Basic 2117,T-Shirt,Basic,Delhi,North,797,20,0,706,Spring,0,,4258,881,4.695080640800022,3.720071054390139,14.881413803307758,4,48258,9
10/18/2028,S036,P2118,T-Shirt Basic 2118,T-Shirt,Basic,Kolkata,East,777,0,0,1061,Summer,0,,499,801,5.183695144062991,6.216167308964621,18.285070799697877,7,36385,6
10/19/2028,S004,P2119,T-Shirt Basic 2119,T-Shirt,Basic,Delhi,West,1164,20,0,1367,Summer,0,Christmas,3492,91,6.934820026206162,4.816105395699983,12.786005745652906,5,44494,8
10/20/2028,S038,P2120,T-Shirt Basic 2120,T-Shirt,Basic,Mumbai,North,1508,10,0,1577,Summer,0,Festival,2724,971,8.537324783082516,6.575563975866819,12.79713971165743,1,46230,9
10/21/2028,S008,P2121,T-Shirt Basic 2121,T-Shirt,Basic,Bhubaneswar,North,1275,20,0,1269,Winter,0,Festival,808,320,4.287768105100806,7.915868155947668,24.407086511265668,6,40430,9
10/22/2028,S021,P2122,T-Shirt Basic 2122,T-Shirt,Basic,Bhubaneswar,East,1630,5,0,1836,Spring,0,Festival,1940,317,6.236695273238899,5.151715667495794,23.285895069776878,2,46713,9
10/23/2028,S028,P2123,T-Shirt Basic 2123,T-Shirt,Basic,Bhubaneswar,North,615,20,1,806,Summer,0,Festival,3939,251,6.7984511856453445,5.134341333089289,30.937907410615665,5,49329,18
10/24/2028,S025,P2124,T-Shirt Basic 2124,T-Shirt,Basic,Delhi,South,554,0,0,583,Autumn,0,,477,504,4.854647878767664,4.741893030185205,21.908892819598037,8,42441,7
10/25/2028,S019,P2125,T-Shirt Basic 2125,T-Shirt,Basic,Chennai,East,1334,0,1,1177,Winter,0,NewYear,130,732,7.951287083373015,6.030345212581181,20.056267605133637,4,48481,3
10/26/2028,S042,P2126,T-Shirt Basic 2126,T-Shirt,Basic,Delhi,East,1894,5,0,2003,Summer,0,,4846,959,8.1911264261891,4.7488775472719,16.847078590911856,6,46972,6
10/27/2028,S042,P2127,T-Shirt Basic 2127,T-Shirt,Basic,Chennai,South,654,0,0,708,Autumn,0,NewYear,4251,921,5.103494701568406,4.816908504585363,29.799400600622953,5,30006,0
10/28/2028,S007,P2128,T-Shirt Basic 2128,T-Shirt,Basic,Kolkata,South,1613,10,0,1616,Autumn,0,Christmas,363,126,6.108590823796606,4.088440966106382,16.80025844214459,0,44171,13
10/29/2028,S043,P2129,T-Shirt Basic 2129,T-Shirt,Basic,Kolkata,South,1880,10,0,2150,Winter,0,NewYear,4886,948,5.35197230189638,4.090486417391721,16.975174694646928,8,49410,12
10/30/2028,S009,P2130,T-Shirt Basic 2130,T-Shirt,Basic,Kolkata,West,946,10,0,1083,Autumn,0,,252,874,4.6721050674795945,5.247908942154243,15.266157270751831,4,46578,2
10/31/2028,S023,P2131,T-Shirt Basic 2131,T-Shirt,Basic,Mumbai,South,1949,5,0,2147,Spring,0,NewYear,756,197,8.115609369710238,4.81704950885746,22.309078262020154,0,31299,16
11/01/2028,S047,P2132,T-Shirt Basic 2132,T-Shirt,Basic,Kolkata,East,623,5,0,716,Summer,0,,1975,889,4.891786157184499,3.706665207324482,31.036094535278355,8,49716,0
11/02/2028,S038,P2133,T-Shirt Basic 2133,T-Shirt,Basic,Delhi,East,1440,5,0,1699,Autumn,0,NewYear,4924,652,5.669801129730606,4.783957578991341,15.497056098331747,4,35459,0
11/03/2028,S036,P2134,T-Shirt Basic 2134,T-Shirt,Basic,Delhi,South,1702,10,0,2001,Winter,0,NewYear,3686,824,7.337156327230186,5.1524834115001275,20.670597786636108,5,45778,1
11/04/2028,S037,P2135,T-Shirt Basic 2135,T-Shirt,Basic,Chennai,West,671,0,0,846,Winter,0,NewYear,312,217,8.967629194998029,4.066531835021809,21.880981313535344,7,43597,1
11/05/2028,S014,P2136,T-Shirt Basic 2136,T-Shirt,Basic,Chennai,West,1518,10,0,1632,Autumn,0,NewYear,2720,233,7.992376412731933,3.2078046180830917,12.553256361331119,5,36552,12
11/06/2028,S041,P2137,T-Shirt Basic 2137,T-Shirt,Basic,Delhi,South,1213,5,0,1295,Autumn,0,Festival,4000,786,5.969271581239225,3.7842688575313232,12.210470112140209,1,43953,15
11/07/2028,S023,P2138,T-Shirt Basic 2138,T-Shirt,Basic,Bhubaneswar,South,995,10,0,1005,Autumn,0,,1000,275,7.750792932595743,5.487296717901909,21.333841558909214,5,42623,16
11/08/2028,S003,P2139,T-Shirt Basic 2139,T-Shirt,Basic,Mumbai,South,1336,5,0,1469,Spring,0,,132,816,8.82677516467237,6.359886800791105,20.978043267766978,8,46271,8
11/09/2028,S035,P2140,T-Shirt Basic 2140,T-Shirt,Basic,Chennai,South,1125,5,0,1164,Spring,0,Christmas,4656,117,5.3862818187048545,3.6856511684824658,32.78159675455535,3,31453,10
11/10/2028,S027,P2141,T-Shirt Basic 2141,T-Shirt,Basic,Bhubaneswar,East,853,10,0,702,Spring,0,,1573,888,8.576426666150379,3.1635476128643947,20.685902311835886,4,43246,4
11/11/2028,S046,P2142,T-Shirt Basic 2142,T-Shirt,Basic,Bhubaneswar,North,927,10,0,1138,Spring,0,,2172,812,5.959815548152802,6.038591540017822,19.23629774950193,0,37414,4
11/12/2028,S041,P2143,T-Shirt Basic 2143,T-Shirt,Basic,Chennai,North,1473,10,1,1455,Winter,0,Festival,3358,670,5.889505224542847,5.02984314944262,27.71960404067814,9,31061,10
11/13/2028,S049,P2144,T-Shirt Basic 2144,T-Shirt,Basic,Chennai,South,1517,5,1,1484,Autumn,0,NewYear,2464,805,5.535667788399997,5.178450955486722,34.99049473097344,8,35180,3
11/14/2028,S009,P2145,T-Shirt Basic 2145,T-Shirt,Basic,Delhi,North,1022,10,0,1051,Autumn,0,,4739,918,4.759090139350008,3.097991472784487,28.155113137672885,5,35892,6
11/15/2028,S014,P2146,T-Shirt Basic 2146,T-Shirt,Basic,Delhi,East,1895,20,0,2048,Summer,0,,1975,420,6.231432908470527,7.658346255903555,16.191908617310403,1,47680,0
11/16/2028,S050,P2147,T-Shirt Basic 2147,T-Shirt,Basic,Mumbai,West,1858,10,1,1759,Autumn,0,Christmas,3170,895,5.3958341029170045,7.115993890717302,16.61295011098683,9,49439,17
11/17/2028,S047,P2148,T-Shirt Basic 2148,T-Shirt,Basic,Chennai,South,1497,0,1,1755,Winter,0,,1607,474,7.106720915932308,5.806005957676962,20.215511743853046,8,44490,6
11/18/2028,S038,P2149,T-Shirt Basic 2149,T-Shirt,Basic,Bhubaneswar,South,723,20,1,652,Summer,0,Festival,3255,703,8.371893616265433,6.091067129293865,10.473416145879426,7,41266,16
11/19/2028,S016,P2150,T-Shirt Basic 2150,T-Shirt,Basic,Chennai,North,1035,0,0,872,Summer,0,NewYear,3991,548,7.748069339291008,6.745211484850699,30.725152971025388,0,30822,18
11/20/2028,S032,P2151,T-Shirt Basic 2151,T-Shirt,Basic,Bhubaneswar,South,1805,0,0,1622,Summer,0,,2208,874,8.898669204944932,3.7389687919160233,34.74596121734311,0,47989,1
11/21/2028,S020,P2152,T-Shirt Basic 2152,T-Shirt,Basic,Bhubaneswar,West,1062,20,0,1023,Summer,0,Christmas,4774,23,6.181778537158083,6.592719890611679,12.62013038111677,0,33113,5
11/22/2028,S016,P2153,T-Shirt Basic 2153,T-Shirt,Basic,Kolkata,West,1184,5,0,1368,Autumn,0,,2095,16,4.051810564870202,3.748403263517714,31.158283645914487,7,38059,17
11/23/2028,S041,P2154,T-Shirt Basic 2154,T-Shirt,Basic,Bhubaneswar,North,1579,0,0,1740,Autumn,0,NewYear,4964,752,7.344252422792998,5.949463313379365,28.365351287105973,8,41273,14
11/24/2028,S005,P2155,T-Shirt Basic 2155,T-Shirt,Basic,Mumbai,North,550,0,0,713,Winter,0,,2007,987,5.605238778296997,3.3023150023566217,30.97394886431616,0,44472,5
11/25/2028,S047,P2156,T-Shirt Basic 2156,T-Shirt,Basic,Bhubaneswar,North,974,5,0,1250,Summer,0,Christmas,879,213,4.245417072252164,4.762208163307265,34.51757358358495,4,39555,12
11/26/2028,S032,P2157,T-Shirt Basic 2157,T-Shirt,Basic,Kolkata,East,1689,0,0,1934,Summer,0,Festival,2900,193,4.534984280065106,3.341541767631478,17.47059532668537,3,39324,3
11/27/2028,S042,P2158,T-Shirt Basic 2158,T-Shirt,Basic,Mumbai,East,1678,0,1,1973,Summer,0,Festival,1640,845,6.303968883361203,3.782387411856595,34.58121438356861,1,41897,9
11/28/2028,S013,P2159,T-Shirt Basic 2159,T-Shirt,Basic,Bhubaneswar,North,1538,5,1,1593,Summer,0,,581,196,7.7327125810456,7.241326907587776,26.34787405401079,6,48328,12
11/29/2028,S008,P2160,T-Shirt Basic 2160,T-Shirt,Basic,Mumbai,West,820,20,1,1058,Winter,1,Christmas,3681,135,7.2047103734394735,6.072466018035404,17.074123289462033,5,35679,15
11/30/2028,S032,P2161,T-Shirt Basic 2161,T-Shirt,Basic,Bhubaneswar,East,1699,5,1,1955,Autumn,0,Christmas,2581,966,4.135375171376,6.7697174432698874,23.87268195543568,5,48749,7
12/01/2028,S019,P2162,T-Shirt Basic 2162,T-Shirt,Basic,Mumbai,East,1228,10,0,1311,Autumn,0,,3406,84,6.283676600232661,5.1529394944432525,23.709597621585722,2,44267,12
12/02/2028,S046,P2163,T-Shirt Basic 2163,T-Shirt,Basic,Bhubaneswar,North,902,5,0,970,Spring,0,,3320,94,4.275170552884887,4.860337211028723,24.63154263373465,2,30531,4
12/03/2028,S009,P2164,T-Shirt Basic 2164,T-Shirt,Basic,Chennai,South,592,20,0,610,Autumn,0,NewYear,2456,89,4.27868942477578,3.5259385401110745,20.375695482138095,0,42801,19
12/04/2028,S041,P2165,T-Shirt Basic 2165,T-Shirt,Basic,Delhi,East,1836,0,0,1916,Summer,0,,4831,708,6.035487446572362,6.649834848424898,25.70381405024321,7,36270,3
12/05/2028,S044,P2166,T-Shirt Basic 2166,T-Shirt,Basic,Mumbai,North,1033,20,0,910,Autumn,1,NewYear,4931,867,6.437511884325898,6.671751358719048,19.265644193941036,0,35626,6
12/06/2028,S003,P2167,T-Shirt Basic 2167,T-Shirt,Basic,Chennai,East,645,10,0,895,Spring,0,,2436,11,7.916809883657311,7.748179184754553,11.73457296407579,6,49424,12
12/07/2028,S039,P2168,T-Shirt Basic 2168,T-Shirt,Basic,Kolkata,East,1758,0,0,1762,Spring,0,NewYear,3772,733,4.2760707741458255,7.008199473627714,31.9198511196569,1,43714,0
12/08/2028,S020,P2169,T-Shirt Basic 2169,T-Shirt,Basic,Chennai,West,1441,5,0,1409,Spring,0,,3647,700,6.002297917427191,4.002236345571471,10.144191249207957,0,43257,1
12/09/2028,S033,P2170,T-Shirt Basic 2170,T-Shirt,Basic,Bhubaneswar,North,1062,0,0,1106,Spring,1,NewYear,4567,610,4.298523013158617,4.048547878016912,20.234967180652575,6,30503,1
12/10/2028,S003,P2171,T-Shirt Basic 2171,T-Shirt,Basic,Mumbai,North,1920,10,1,1741,Summer,0,Christmas,1182,462,6.392877159221145,5.863950810823087,21.715299692823116,3,36910,8
