Date,StoreID,ProductID,ProductName,Category,SubCategory,City,Region,Price,DiscountPct,PromotionFlag,CompetitionPrice,Season,HolidayFlag,HolidayName,AdSpend,UnemploymentRate,Inflation,Temperature,Precipitation,MedianIncome,CompetitorStoresNearby,MonthlySales
2019-05-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4562,0,0,4408,Spring,0,,12906,9.92,6.84,36,45,29440,5,291
2019-06-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4617,20,0,4609,Summer,0,,9254,3.98,4.93,22,136,76970,8,326
2019-07-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4634,25,0,4467,Monsoon,1,Diwali,18427,3.39,7.02,26,134,59606,14,436
2019-08-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4756,0,0,4610,Spring,0,,5297,7.05,4.83,35,112,25071,13,368
2019-09-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4749,25,0,4672,Monsoon,0,,6734,3.93,5.11,27,104,76861,8,172
2019-10-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4739,0,0,4437,Winter,0,,15062,8.02,7.17,38,67,52571,9,485
2019-11-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4495,5,0,4401,Winter,0,,16523,5.69,4.99,18,84,44264,2,499
2019-12-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4563,20,0,4479,Winter,1,NewYear,14092,4.81,6.33,16,166,74846,15,607
2020-01-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4506,15,0,4613,Winter,0,,6834,3.44,7.53,18,107,55001,13,180
2020-02-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4700,10,0,4553,Autumn,0,,15554,6.97,3.79,17,153,38267,14,177
2020-03-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4618,0,0,4481,Summer,0,,5760,7.19,3.02,18,28,33452,8,311
2020-04-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4610,5,0,4617,Winter,0,,16681,5.88,5.3,29,104,27957,19,386
2020-05-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4705,0,1,4543,Spring,0,,12336,7.29,6.71,22,66,21884,11,60
2020-06-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4539,15,0,4383,Spring,0,,11762,3.16,4.66,15,79,35154,11,413
2020-07-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4515,10,1,4751,Summer,0,,12088,9.83,5.58,18,195,39597,4,169
2020-08-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4512,10,0,4435,Monsoon,0,,10386,9.17,4.16,23,154,70974,15,233
2020-09-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4527,5,1,4688,Festive,1,,5407,7.97,3.51,27,185,50582,15,484
2020-10-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4757,10,0,4731,Autumn,0,,19509,7.66,5.42,19,71,32613,5,89
2020-11-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4760,10,0,4538,Spring,0,,10965,5.64,3.68,31,178,60645,19,120
2020-12-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4519,15,1,4736,Festive,0,,17392,7.29,4.8,33,87,20987,2,663
2021-01-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4548,10,0,4512,Summer,1,NewYear,18206,3.81,6.05,39,172,74702,18,445
2021-02-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4572,20,0,4646,Autumn,1,Diwali,5303,3.96,6.35,36,55,22471,6,297
2021-03-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4559,25,0,4560,Winter,0,,5952,9.44,4.02,27,27,67419,5,363
2021-04-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4747,0,1,4574,Festive,0,,5950,7.3,5.83,15,75,68024,11,338
2021-05-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4760,10,0,4586,Spring,1,NewYear,15683,8.59,6.97,16,19,28861,16,427
2021-06-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4625,5,0,4498,Festive,0,,13577,8.58,5.68,22,104,59229,7,162
2021-07-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4640,5,0,4453,Autumn,1,,5942,4.45,7.01,39,51,66737,7,157
2021-08-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4682,10,0,4523,Winter,0,,16432,3.38,5.24,27,56,77181,3,365
2021-09-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4743,10,0,4641,Summer,0,,18341,7.38,5.69,20,81,52053,17,80
2021-10-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4592,10,0,4643,Winter,0,,15682,4.97,3.85,18,104,32417,4,328
2021-11-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4505,20,0,4500,Winter,1,,12733,7.97,5.86,25,93,54309,14,81
2021-12-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4755,25,0,4508,Monsoon,0,,19375,6.04,3.17,24,47,36330,2,255
2022-01-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4711,20,0,4632,Winter,0,,8422,8.43,4.94,17,189,75765,12,311
2022-02-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4530,15,0,4501,Summer,0,,15572,4.81,3.36,32,134,50796,3,296
2022-03-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4605,10,0,4463,Monsoon,0,,17538,8.39,5.02,30,176,79885,15,408
2022-04-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4498,0,0,4475,Summer,0,,7494,9.19,5.3,20,99,53017,10,58
2022-05-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4636,25,1,4757,Winter,0,,9076,4.28,3.89,19,120,63805,16,288
2022-06-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4504,0,0,4530,Summer,1,NewYear,18701,6.15,4.09,15,99,38918,10,438
2022-07-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4536,10,0,4518,Monsoon,0,,12640,6.86,6.52,36,138,49104,9,133
2022-08-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4654,10,1,4558,Autumn,0,,13131,9.25,5.93,20,35,44690,2,528
2022-09-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4720,0,0,4677,Monsoon,0,,15728,4.04,4.97,36,162,29476,12,319
2022-10-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4535,0,1,4511,Monsoon,0,,12497,9.69,3.39,30,134,59978,14,326
2022-11-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4546,25,0,4693,Monsoon,0,,12474,5.35,4.87,22,41,26906,3,438
2022-12-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4712,15,0,4549,Festive,0,,9521,5.56,4.39,37,147,23872,6,421
2023-01-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4722,0,0,4712,Spring,0,,8873,5.82,4.6,32,173,29266,9,64
2023-02-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4763,5,0,4370,Spring,0,,17198,9.03,4.07,37,0,52716,12,58
2023-03-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4489,0,1,4524,Summer,1,Christmas,9457,9.48,3.59,27,107,28462,10,91
2023-04-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4737,15,0,4653,Festive,0,,17556,7.5,6.57,29,24,76831,12,399
2023-05-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4679,15,0,4634,Festive,0,,11287,9.63,6.36,34,193,76410,1,543
2023-06-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4748,0,0,4509,Spring,1,IndependenceDay,19464,7.72,6.91,25,88,34464,6,237
2023-07-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4606,25,0,4407,Summer,0,,15694,5.3,6.89,38,56,53319,5,472
2023-08-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4699,0,1,4434,Spring,1,IndependenceDay,13484,5.79,4.79,17,3,26342,4,604
2023-09-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4710,0,1,4728,Winter,0,,16896,3.58,4.94,37,6,52077,9,338
2023-10-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4729,5,1,4598,Summer,0,,15448,6.5,5.36,19,163,47435,14,466
2023-11-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4501,10,0,4515,Winter,0,,14592,8.44,4.95,20,41,24268,3,126
2023-12-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4639,25,0,4728,Monsoon,0,,14953,9.36,7.29,16,69,23375,16,412
2024-01-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4546,25,1,4489,Winter,0,,19452,8.87,4.06,20,107,27982,11,583
2024-02-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4711,0,0,4752,Spring,1,Christmas,18695,9.92,4.11,22,93,30175,4,567
2024-03-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4548,10,1,4373,Spring,0,,14325,7.95,4.38,29,149,61907,2,70
2024-04-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4555,5,0,4626,Festive,1,Christmas,17183,3.38,7.5,19,182,58446,18,951
2024-05-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4587,0,0,4709,Spring,0,,18412,4.72,7.27,26,42,39784,4,294
2024-06-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4651,15,0,4398,Winter,1,,5941,4.91,5.83,37,39,21948,11,325
2024-07-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4676,20,1,4661,Winter,0,,11996,9.97,3.78,37,97,24171,11,174
2024-08-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4656,10,1,4597,Spring,0,,16811,9.95,6.31,30,147,52412,19,338
2024-09-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4675,10,0,4756,Monsoon,0,,8473,5.25,7.87,38,2,44017,16,301
2024-10-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4740,0,0,4503,Summer,1,Diwali,15774,9.8,5.26,35,36,74967,12,304
2024-11-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4608,5,0,4369,Winter,0,,11726,3.49,4.63,31,173,51627,18,207
2024-12-01,Store_5,P02,Men_Jeans,Men,Bottomwear,Hyderabad,South,4706,0,1,4479,Festive,0,,11797,9.42,7.18,23,118,74036,5,733
2017-01-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3292,0,0,3243,Spring,0,,15870,5.76,4.0,28,112,79723,2,53
2017-02-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3457,15,0,3430,Summer,0,,7066,9.07,7.86,34,177,31277,13,199
2017-03-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3254,0,0,3362,Summer,0,,9912,9.46,7.85,32,108,44734,15,440
2017-04-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3486,15,0,3325,Festive,0,,16230,7.14,3.28,22,100,43645,15,87
2017-05-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3329,25,0,3320,Spring,0,,7092,4.08,4.23,32,93,34373,15,335
2017-06-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3495,0,0,3197,Summer,0,,14428,8.15,7.85,28,64,35664,13,397
2017-07-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3327,10,0,3275,Summer,0,,17569,3.62,5.6,26,2,51336,11,412
2017-08-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3365,0,0,3190,Winter,0,,11548,9.18,3.61,36,168,47755,2,150
2017-09-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3504,0,0,3299,Summer,0,,6626,3.18,4.35,37,55,74330,16,144
2017-10-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3277,25,1,3213,Spring,0,,12213,8.28,5.33,32,48,31456,14,309
2017-11-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3376,5,0,3220,Spring,0,,16677,7.71,7.6,29,6,35244,4,387
2017-12-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3492,0,0,3413,Monsoon,1,,11870,4.97,3.89,37,2,74155,4,235
2018-01-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3296,0,0,3268,Festive,0,,10350,9.78,6.41,15,181,64802,16,548
2018-02-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3356,15,1,3216,Festive,0,,11833,3.05,5.01,39,106,67189,17,190
2018-03-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3418,10,0,3314,Monsoon,0,,18443,9.53,4.33,28,65,43139,5,482
2018-04-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3455,0,0,3351,Festive,0,,11811,4.08,4.76,35,48,69519,5,412
2018-05-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3448,10,0,3183,Summer,0,,6650,9.53,5.65,24,44,42770,17,321
2018-06-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3435,5,0,3473,Monsoon,0,,8692,3.2,5.38,22,27,40617,18,182
2018-07-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3239,0,1,3168,Summer,0,,12279,9.14,4.25,35,45,31320,5,232
2018-08-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3276,0,1,3254,Autumn,0,,14521,8.63,4.45,34,71,72599,8,230
2018-09-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3224,15,0,3217,Monsoon,0,,8639,6.69,3.15,29,71,43483,16,198
2018-10-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3264,5,1,3250,Monsoon,0,,16882,5.47,3.57,19,173,28524,8,555
2018-11-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3423,5,1,3241,Spring,0,,6817,3.65,7.91,39,87,66836,14,204
2018-12-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3395,0,1,3371,Monsoon,0,,6226,9.49,5.86,19,21,31716,9,237
2019-01-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3229,0,0,3384,Autumn,0,,13205,7.65,4.49,37,166,62757,9,457
2019-02-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3328,0,1,3324,Winter,0,,5452,6.87,4.71,17,40,27490,19,283
2019-03-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3370,15,0,3465,Monsoon,0,,19079,4.11,4.59,38,167,49963,6,216
2019-04-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3438,0,0,3384,Monsoon,0,,16184,4.72,7.25,23,143,64578,10,496
2019-05-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3302,0,0,3284,Summer,0,,8563,6.68,6.6,20,61,44417,7,53
2019-06-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3505,0,0,3445,Winter,0,,14197,3.08,6.63,25,148,47690,4,232
2019-07-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3229,25,0,3401,Summer,0,,7737,9.21,5.07,33,77,64078,6,213
2019-08-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3492,0,0,3510,Winter,0,,6406,8.07,6.75,21,193,47012,9,336
2019-09-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3386,20,0,3227,Festive,1,Diwali,6098,4.78,4.86,33,67,27035,11,893
2019-10-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3466,15,0,3448,Autumn,0,,18091,4.48,4.07,18,7,72936,8,457
2019-11-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3398,0,0,3128,Winter,0,,9702,9.6,4.23,38,141,47979,15,203
2019-12-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3477,10,0,3497,Winter,0,,10651,4.19,6.44,39,4,36697,17,352
2020-01-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3323,0,1,3264,Winter,0,,6460,4.21,4.13,37,138,78864,7,368
2020-02-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3230,0,0,3266,Monsoon,0,,13194,3.02,5.13,17,89,79097,5,429
2020-03-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3393,25,0,3496,Autumn,0,,10676,6.18,7.27,37,52,57929,4,293
2020-04-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3377,10,0,3285,Festive,0,,6489,9.89,3.03,27,193,46223,8,119
2020-05-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3291,0,1,3445,Monsoon,1,IndependenceDay,18989,4.81,4.47,25,72,42147,10,378
2020-06-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3259,5,0,3520,Summer,0,,7840,9.66,4.1,16,161,42815,6,188
2020-07-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3280,5,0,3244,Monsoon,0,,14044,8.83,4.95,36,41,75306,2,122
2020-08-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3309,0,1,3420,Festive,0,,12019,4.92,4.92,30,36,57909,16,237
2020-09-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3465,5,1,3456,Festive,0,,13394,7.09,7.25,33,1,38156,18,195
2020-10-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3301,5,0,3499,Spring,0,,12877,5.87,7.41,24,173,28867,2,225
2020-11-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3366,5,0,3366,Winter,0,,13360,5.05,3.26,26,85,31037,13,318
2020-12-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3386,20,0,3437,Monsoon,1,Christmas,7268,8.24,3.45,28,64,41613,11,439
2021-01-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3266,15,1,3305,Summer,1,Christmas,6456,7.35,6.67,22,167,59867,19,662
2021-02-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3477,5,0,3514,Monsoon,0,,7478,5.36,4.61,34,126,79139,9,134
2021-03-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3319,10,0,3316,Monsoon,1,Diwali,12399,5.86,6.12,34,118,64877,2,354
2021-04-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3383,0,1,3199,Festive,0,,16576,8.09,5.18,35,16,33588,19,294
2021-05-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3277,0,1,3335,Summer,0,,18994,6.14,7.62,22,19,74187,16,338
2021-06-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3427,0,0,3372,Spring,0,,7601,8.24,3.2,19,25,22149,9,94
2021-07-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3492,10,0,3314,Monsoon,0,,17590,8.12,5.74,26,105,43575,4,492
2021-08-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3513,0,1,3287,Festive,1,,16325,6.24,6.07,26,159,25557,17,779
2021-09-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3467,0,0,3213,Spring,0,,12065,9.53,3.31,20,9,41326,15,120
2021-10-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3352,0,0,3340,Autumn,0,,7840,8.18,6.6,23,44,62275,9,139
2021-11-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3311,0,1,3285,Festive,0,,8232,9.94,7.28,27,81,61786,3,627
2021-12-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3312,20,1,3310,Autumn,0,,16219,5.98,6.42,22,91,57121,17,122
2022-01-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3325,0,0,3427,Summer,0,,5261,5.88,4.65,24,17,22269,16,311
2022-02-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3234,10,0,3215,Autumn,0,,15454,9.57,4.95,36,128,24034,8,71
2022-03-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3252,20,0,3124,Festive,0,,17091,7.28,7.45,17,92,20221,2,583
2022-04-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3241,15,0,3490,Summer,0,,12090,7.97,6.56,28,193,43356,2,319
2022-05-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3288,20,0,3472,Winter,0,,8082,9.49,7.86,15,161,59518,10,270
2022-06-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3246,0,1,3407,Monsoon,0,,8694,4.8,5.1,39,65,50281,7,151
2022-07-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3501,0,0,3326,Summer,0,,5481,6.44,5.94,36,122,56774,13,315
2022-08-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3475,0,0,3257,Monsoon,0,,11054,7.61,6.24,26,90,22361,18,444
2022-09-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3385,5,0,3269,Winter,0,,5125,6.63,4.82,36,75,31007,1,370
2022-10-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3480,0,0,3363,Summer,0,,7329,7.33,4.58,17,166,72813,17,389
2022-11-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3414,0,1,3260,Monsoon,0,,17392,3.86,6.98,19,140,21399,15,181
2022-12-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3407,20,0,3498,Autumn,1,Diwali,13661,8.25,3.74,29,27,29205,5,259
2023-01-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3350,0,1,3374,Summer,0,,11440,7.2,7.06,39,2,37287,16,242
2023-02-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3406,25,0,3415,Monsoon,0,,5570,3.29,7.72,20,54,60435,5,123
2023-03-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3501,0,0,3219,Spring,0,,9689,3.23,6.52,17,145,43625,19,405
2023-04-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3370,0,1,3393,Autumn,0,,10449,4.23,4.15,25,146,61290,3,512
2023-05-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3460,5,1,3481,Festive,1,NewYear,11065,9.89,4.25,33,117,29486,3,673
2023-06-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3332,5,1,3170,Spring,0,,17945,5.27,5.75,32,37,45849,17,438
2023-07-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3435,10,0,3300,Festive,0,,16979,5.12,6.73,18,169,23957,5,469
2023-08-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3485,0,0,3450,Monsoon,0,,5783,9.59,3.6,27,118,55272,9,499
2023-09-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3431,25,0,3386,Winter,0,,16826,3.52,5.99,23,15,63288,13,398
2023-10-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3520,5,1,3207,Monsoon,0,,6886,6.5,3.72,23,82,47505,7,183
2023-11-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3276,0,1,3225,Spring,0,,8420,9.41,4.33,15,63,75434,6,439
2023-12-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3329,5,1,3419,Festive,0,,5020,7.55,5.2,17,190,60840,5,628
2024-01-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3232,10,0,3368,Summer,0,,8183,9.43,4.48,35,71,42643,14,407
2024-02-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3521,10,0,3144,Festive,0,,11531,6.38,3.16,34,149,77176,4,213
2024-03-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3371,10,0,3493,Spring,0,,5934,6.15,7.69,17,111,76422,12,319
2024-04-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3455,5,0,3350,Autumn,0,,8634,6.46,6.51,34,191,33886,9,431
2024-05-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3507,5,0,3239,Spring,0,,18122,6.43,5.7,18,76,63440,2,218
2024-06-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3239,20,0,3286,Monsoon,0,,10792,5.14,6.92,38,19,31315,9,487
2024-07-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3456,5,1,3398,Spring,0,,14869,7.08,4.04,39,121,74689,16,494
2024-08-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3482,5,0,3522,Festive,0,,16476,7.35,7.05,37,140,58459,18,68
2024-09-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3361,10,0,3391,Monsoon,0,,7229,9.11,5.99,16,21,45378,13,84
2024-10-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3477,0,0,3466,Spring,0,,12203,7.79,4.93,16,132,64485,1,492
2024-11-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3423,10,0,3234,Summer,0,,8923,3.52,5.53,38,83,33164,4,459
2024-12-01,Store_5,P03,Men_Jacket,Men,Outerwear,Hyderabad,South,3424,10,0,3340,Summer,0,,7310,4.03,6.79,22,96,78298,3,410
2017-01-01,Store_5,P04,Women_Dress,Women,Dresses,Hyderabad,South,2719,5,0,2556,Winter,0,,6376,4.01,6.14,22,191,29070,11,69
2017-02-01,Store_5,P04,Women_Dress,Women,Dresses,Hyderabad,South,2672,10,0,2477,Festive,1,Christmas,10994,5.74,6.71,33,53,32665,17,963
2017-03-01,Store_5,P04,Women_Dress,Women,Dresses,Hyderabad,South,2562,0,0,2654,Autumn,1,NewYear,11427,8.59,5.62,18,139,46062,12,313
2017-04-01,Store_5,P04,Women_Dress,Women,Dresses,Hyderabad,South,2640,0,1,2524,Winter,0,,9120,3.09,7.38,32,167,21366,3,550
2017-05-01,Store_5,P04,Women_Dress,Women,Dresses,Hyderabad,South,2679,0,0,2604,Festive,1,Christmas,5939,8.18,3.04,32,43,52486,5,731
2017-06-01,Store_5,P04,Women_Dress,Women,Dresses,Hyderabad,South,2574,0,1,2526,Monsoon,1,IndependenceDay,12347,8.2,4.01,17,96,32822,19,387
